Company_Name,Stock_Code,Day,WeekDay,Week,Month,Month_Name,Quarter,Opening_Value,Highest_Value,Lowest_Value,Closing_Value,Volume,Daily_Closing_Variation,Year
UnitedHealth Group,UNH,2024-03-13,Wednesday,11,3,March,1,493.52,496.0,485.33,488.0,3494658,-0.2758761622560586,2024
UnitedHealth Group,UNH,2024-03-12,Tuesday,11,3,March,1,488.13,492.28,487.345,489.35,3868566,0.04088725339876224,2024
UnitedHealth Group,UNH,2024-03-11,Monday,11,3,March,1,477.0,490.31,476.0,489.15,4407058,2.6396961621587565,2024
UnitedHealth Group,UNH,2024-03-08,Friday,10,3,March,1,478.33,484.25,474.77,476.57,4673567,-0.4615898742637494,2024
UnitedHealth Group,UNH,2024-03-07,Thursday,10,3,March,1,474.0,481.19,473.6,478.78,5102043,1.307659754549291,2024
UnitedHealth Group,UNH,2024-03-06,Wednesday,10,3,March,1,474.44,479.8,468.19,472.6,5577493,-0.116242206488419,2024
UnitedHealth Group,UNH,2024-03-05,Tuesday,10,3,March,1,482.39,482.9,470.615,473.15,5296200,-1.8096167016000222,2024
UnitedHealth Group,UNH,2024-03-04,Monday,10,3,March,1,483.24,487.04,480.1,481.87,5239810,-1.5647662043184216,2024
UnitedHealth Group,UNH,2024-03-01,Friday,9,3,March,1,489.42,490.02,477.25,489.53,7315039,-0.824554294975699,2024
UnitedHealth Group,UNH,2024-02-29,Thursday,9,2,February,1,498.5,501.75,491.6,493.6,6833167,-0.9392309544834131,2024
UnitedHealth Group,UNH,2024-02-28,Wednesday,9,2,February,1,495.44,498.5501,484.39,498.28,9558553,-2.9488527910872167,2024
UnitedHealth Group,UNH,2024-02-27,Tuesday,9,2,February,1,524.76,525.59,512.05,513.42,3780619,-2.265285920962478,2024
UnitedHealth Group,UNH,2024-02-26,Monday,9,2,February,1,528.32,532.81,524.31,525.32,2308927,-0.3641605341021089,2024
UnitedHealth Group,UNH,2024-02-23,Friday,8,2,February,1,526.75,530.495,524.16,527.24,2502146,0.14055080721747562,2024
UnitedHealth Group,UNH,2024-02-22,Thursday,8,2,February,1,524.2,526.74,518.59,526.5,3186819,0.8678659693085757,2024
UnitedHealth Group,UNH,2024-02-21,Wednesday,8,2,February,1,523.67,523.69,517.535,521.97,2096023,0.17464399493342073,2024
UnitedHealth Group,UNH,2024-02-20,Tuesday,8,2,February,1,524.21,525.37,519.41,521.06,2600288,-0.09395072380404738,2024
UnitedHealth Group,UNH,2024-02-16,Friday,7,2,February,1,522.3,523.79,518.89,521.55,2135586,0.12862847488864212,2024
UnitedHealth Group,UNH,2024-02-15,Thursday,7,2,February,1,517.34,521.7531,515.8,520.88,2292306,0.7621774287151198,2024
UnitedHealth Group,UNH,2024-02-14,Wednesday,7,2,February,1,515.26,518.53,514.29,516.94,1918535,0.01741317596982332,2024
UnitedHealth Group,UNH,2024-02-13,Tuesday,7,2,February,1,522.0,526.93,514.21,516.85,3436087,-0.1526157174870496,2024
UnitedHealth Group,UNH,2024-02-12,Monday,7,2,February,1,518.22,518.99,512.81,517.64,3194016,-0.11192157770831711,2024
UnitedHealth Group,UNH,2024-02-09,Friday,6,2,February,1,518.99,520.39,516.29,518.22,2715493,-0.35955315426176326,2024
UnitedHealth Group,UNH,2024-02-08,Thursday,6,2,February,1,520.63,522.16,517.2834,520.09,3342976,0.13477348427964447,2024
UnitedHealth Group,UNH,2024-02-07,Wednesday,6,2,February,1,514.01,521.0,512.69,519.39,4109062,1.707560655609292,2024
UnitedHealth Group,UNH,2024-02-06,Tuesday,6,2,February,1,503.94,510.94,502.45,510.67,2745515,1.5329250835056538,2024
UnitedHealth Group,UNH,2024-02-05,Monday,6,2,February,1,509.96,514.195,500.05,502.96,3646516,-1.4248476177410263,2024
UnitedHealth Group,UNH,2024-02-02,Friday,5,2,February,1,508.25,512.91,505.39,510.23,3804521,0.6092992073194842,2024
UnitedHealth Group,UNH,2024-02-01,Thursday,5,2,February,1,508.83,510.2225,503.0,507.14,4242580,-0.8988939695939389,2024
UnitedHealth Group,UNH,2024-01-31,Wednesday,5,1,January,1,504.51,515.0,504.51,511.74,5358104,1.6143444331923502,2024
UnitedHealth Group,UNH,2024-01-30,Tuesday,5,1,January,1,504.54,506.05,499.22,503.61,4931215,-0.18432631704126665,2024
UnitedHealth Group,UNH,2024-01-29,Monday,5,1,January,1,503.11,506.51,501.15,504.54,4554106,0.2662957074721844,2024
UnitedHealth Group,UNH,2024-01-26,Friday,4,1,January,1,493.28,503.69,489.9,503.2,6212173,1.9862180786380241,2024
UnitedHealth Group,UNH,2024-01-25,Thursday,4,1,January,1,487.59,495.51,479.0,493.4,14671004,-3.8637647838201277,2024
UnitedHealth Group,UNH,2024-01-24,Wednesday,4,1,January,1,517.9,521.73,512.95,513.23,2867963,-0.44421166977032195,2024
UnitedHealth Group,UNH,2024-01-23,Tuesday,4,1,January,1,512.5,518.08,512.08,515.52,2673106,0.49318700169593416,2024
UnitedHealth Group,UNH,2024-01-22,Monday,4,1,January,1,503.94,513.57,496.5,512.99,5922855,1.8726666137103836,2024
UnitedHealth Group,UNH,2024-01-19,Friday,3,1,January,1,515.0,517.55,501.82,503.56,6143395,-2.4751132974396772,2024
UnitedHealth Group,UNH,2024-01-18,Thursday,3,1,January,1,505.23,516.84,497.46,516.34,7367041,-1.6382824703775711,2024
UnitedHealth Group,UNH,2024-01-17,Wednesday,3,1,January,1,521.28,530.655,520.0,524.94,3791496,1.1152845998266545,2024
UnitedHealth Group,UNH,2024-01-16,Tuesday,3,1,January,1,523.71,524.5,516.55,519.15,3736718,-0.4525320703342244,2024
UnitedHealth Group,UNH,2024-01-12,Friday,2,1,January,1,518.86,528.4799,513.13,521.51,6327267,-3.366809961458635,2024
UnitedHealth Group,UNH,2024-01-11,Thursday,2,1,January,1,536.13,540.16,534.5301,539.68,2814058,0.37943605386503304,2024
UnitedHealth Group,UNH,2024-01-10,Wednesday,2,1,January,1,538.1,541.2,536.15,537.64,2179994,-0.13559447963296956,2024
UnitedHealth Group,UNH,2024-01-09,Tuesday,2,1,January,1,538.0,539.61,532.33,538.37,2677038,0.344814731976445,2024
UnitedHealth Group,UNH,2024-01-08,Monday,2,1,January,1,539.4,540.25,528.0,536.52,2648939,-0.1600357289069213,2024
UnitedHealth Group,UNH,2024-01-05,Friday,1,1,January,1,547.0,547.0,533.725,537.38,2813853,-1.474093359246079,2024
UnitedHealth Group,UNH,2024-01-04,Thursday,1,1,January,1,545.0,549.0,543.0,545.42,2994377,0.625426636902014,2024
UnitedHealth Group,UNH,2024-01-03,Wednesday,1,1,January,1,543.04,546.79,539.48,542.03,2891500,0.49875774094262265,2024
UnitedHealth Group,UNH,2024-01-02,Tuesday,1,1,January,1,526.84,539.66,526.67,539.34,3415659,2.44458373696507,2024
UnitedHealth Group,UNH,2023-12-29,Friday,52,12,December,4,525.98,528.24,523.92,526.47,2080197,0.299104591350743,2023
UnitedHealth Group,UNH,2023-12-28,Thursday,52,12,December,4,523.47,527.87,522.94,524.9,2001208,0.4036037414640704,2023
UnitedHealth Group,UNH,2023-12-27,Wednesday,52,12,December,4,519.75,523.16,519.36,522.79,1850387,0.5307386112339656,2023
UnitedHealth Group,UNH,2023-12-26,Tuesday,52,12,December,4,519.88,521.48,517.97,520.03,1390912,-,2023
Exxon Mobil,XOM,2024-05-17,Friday,20,5,May,2,118.3,119.83,117.96,119.64,15104469,1.5016543649783627,2024
Exxon Mobil,XOM,2024-05-16,Thursday,20,5,May,2,118.54,119.3,117.54,117.87,15745202,-0.5987518974531909,2024
Exxon Mobil,XOM,2024-05-15,Wednesday,20,5,May,2,117.61,118.84,116.08,118.58,18244303,0.7733491969066003,2024
Exxon Mobil,XOM,2024-05-14,Tuesday,20,5,May,2,116.79,117.74,116.48,117.67,15079131,-0.2035450767534517,2024
Exxon Mobil,XOM,2024-05-13,Monday,20,5,May,2,118.42,119.04,117.12,117.91,15060619,-0.042387249915223094,2024
Exxon Mobil,XOM,2024-05-10,Friday,19,5,May,2,118.54,118.66,117.58,117.96,13648130,-0.4052684903748768,2024
Exxon Mobil,XOM,2024-05-09,Thursday,19,5,May,2,116.2,118.53,116.19,118.44,17563975,1.9715884631941385,2024
Exxon Mobil,XOM,2024-05-08,Wednesday,19,5,May,2,115.71,116.9542,115.41,116.15,18957166,-0.017216148747521753,2024
Exxon Mobil,XOM,2024-05-07,Tuesday,19,5,May,2,117.28,117.58,115.93,116.17,30121973,-0.4967880085653091,2024
Exxon Mobil,XOM,2024-05-06,Monday,19,5,May,2,116.67,118.34,116.4,116.75,31401260,0.646551724137931,2024
Exxon Mobil,XOM,2024-05-03,Friday,18,5,May,2,116.0,116.07,114.13,116.0,28023313,-0.206469373709562,2024
Exxon Mobil,XOM,2024-05-02,Thursday,18,5,May,2,116.26,117.26,115.9,116.24,25513648,0.18098767560113224,2024
Exxon Mobil,XOM,2024-05-01,Wednesday,18,5,May,2,118.28,118.47,115.66,116.03,27789759,-1.8939714213240848,2024
Exxon Mobil,XOM,2024-04-30,Tuesday,18,4,April,2,119.11,120.2,117.98,118.27,21083294,-1.1451019725844236,2024
Exxon Mobil,XOM,2024-04-29,Monday,18,4,April,2,117.76,120.05,117.76,119.64,17343755,1.4242115971515827,2024
Exxon Mobil,XOM,2024-04-26,Friday,17,4,April,2,119.0,119.1,116.22,117.96,27289468,-2.777548833759173,2024
Exxon Mobil,XOM,2024-04-25,Thursday,17,4,April,2,121.03,121.76,119.4,121.33,16041029,0.23130937629078988,2024
Exxon Mobil,XOM,2024-04-24,Wednesday,17,4,April,2,120.3,121.255,119.39,121.05,12101161,0.016524828554900454,2024
Exxon Mobil,XOM,2024-04-23,Tuesday,17,4,April,2,120.0,121.06,119.45,121.03,13929816,0.3898473788984728,2024
Exxon Mobil,XOM,2024-04-22,Monday,17,4,April,2,119.26,121.565,118.43,120.56,16340694,0.5672339005672395,2024
Exxon Mobil,XOM,2024-04-19,Friday,16,4,April,2,119.155,120.925,118.95,119.88,21572367,1.1474856564292943,2024
Exxon Mobil,XOM,2024-04-18,Thursday,16,4,April,2,119.0,119.72,117.97,118.52,13821356,-0.09272528028323311,2024
Exxon Mobil,XOM,2024-04-17,Wednesday,16,4,April,2,118.55,119.35,117.12,118.63,14538577,-0.05055185778077536,2024
Exxon Mobil,XOM,2024-04-16,Tuesday,16,4,April,2,119.555,120.22,117.92,118.69,18082228,-0.8272058823529487,2024
Exxon Mobil,XOM,2024-04-15,Monday,16,4,April,2,121.09,121.69,119.45,119.68,15029528,-0.5732325330231767,2024
Exxon Mobil,XOM,2024-04-12,Friday,15,4,April,2,122.95,123.75,119.67,120.37,21556218,-1.1659413744970866,2024
Exxon Mobil,XOM,2024-04-11,Thursday,15,4,April,2,122.69,122.69,120.34,121.79,17555869,-0.33551554828150293,2024
Exxon Mobil,XOM,2024-04-10,Wednesday,15,4,April,2,121.22,122.47,120.73,122.2,17409184,0.8417230566099982,2024
Exxon Mobil,XOM,2024-04-09,Tuesday,15,4,April,2,121.0,121.6492,120.34,121.18,14090449,0.5226047283285024,2024
Exxon Mobil,XOM,2024-04-08,Monday,15,4,April,2,121.08,121.735,120.205,120.55,17419765,-0.675620004943567,2024
Exxon Mobil,XOM,2024-04-05,Friday,14,4,April,2,119.98,122.15,119.64,121.37,21676088,1.3782158369528947,2024
Exxon Mobil,XOM,2024-04-04,Thursday,14,4,April,2,119.05,119.88,118.64,119.72,18201990,0.35205364626990926,2024
Exxon Mobil,XOM,2024-04-03,Wednesday,14,4,April,2,119.48,119.7479,118.73,119.3,16396047,0.016767270288393712,2024
Exxon Mobil,XOM,2024-04-02,Tuesday,14,4,April,2,117.92,119.6,117.33,119.28,19796655,1.9574322591674556,2024
Exxon Mobil,XOM,2024-04-01,Monday,14,4,April,2,116.41,117.24,115.38,116.99,13411510,0.6452167928423951,2024
Exxon Mobil,XOM,2024-03-28,Thursday,13,3,March,1,115.53,116.45,115.06,116.24,18482055,1.104635991997909,2024
Exxon Mobil,XOM,2024-03-27,Wednesday,13,3,March,1,113.48,115.06,113.41,114.97,12415674,1.0369979787327468,2024
Exxon Mobil,XOM,2024-03-26,Tuesday,13,3,March,1,114.66,114.98,113.41,113.79,13152287,-0.7501090274749231,2024
Exxon Mobil,XOM,2024-03-25,Monday,13,3,March,1,113.83,115.775,113.83,114.65,14011734,1.0221164860340213,2024
Exxon Mobil,XOM,2024-03-22,Friday,12,3,March,1,113.48,113.685,112.8239,113.49,14701933,0.0,2024
Exxon Mobil,XOM,2024-03-21,Thursday,12,3,March,1,112.92,113.91,112.57,113.49,14878022,0.4425170369059209,2024
Exxon Mobil,XOM,2024-03-20,Wednesday,12,3,March,1,112.72,113.4,112.13,112.99,16119703,-0.08842514811213063,2024
Exxon Mobil,XOM,2024-03-19,Tuesday,12,3,March,1,112.22,113.485,112.06,113.09,14878756,0.7034728406055265,2024
Exxon Mobil,XOM,2024-03-18,Monday,12,3,March,1,111.79,112.86,111.1,112.3,16770462,0.925676282915432,2024
Exxon Mobil,XOM,2024-03-15,Friday,11,3,March,1,110.85,112.3,110.85,111.27,38264401,-0.1794204718758436,2024
Exxon Mobil,XOM,2024-03-14,Thursday,11,3,March,1,109.83,111.55,109.69,111.47,20908213,1.771204236282295,2024
Exxon Mobil,XOM,2024-03-13,Wednesday,11,3,March,1,109.14,110.35,109.1101,109.53,17063937,1.1170605612998596,2024
Exxon Mobil,XOM,2024-03-12,Tuesday,11,3,March,1,109.06,109.28,108.025,108.32,14908295,-0.6420840212805017,2024
Exxon Mobil,XOM,2024-03-11,Monday,11,3,March,1,108.25,109.12,107.34,109.02,17497332,0.5905148551393251,2024
Exxon Mobil,XOM,2024-03-08,Friday,10,3,March,1,107.23,108.4,106.77,108.38,16281468,0.940672441091544,2024
Exxon Mobil,XOM,2024-03-07,Thursday,10,3,March,1,106.6,107.98,106.6,107.37,15195406,0.5619556055071729,2024
Exxon Mobil,XOM,2024-03-06,Wednesday,10,3,March,1,106.62,107.57,106.15,106.77,20472790,1.0696705793260086,2024
Exxon Mobil,XOM,2024-03-05,Tuesday,10,3,March,1,104.53,106.27,104.32,105.64,19952712,1.2265235722499053,2024
Exxon Mobil,XOM,2024-03-04,Monday,10,3,March,1,105.66,105.85,104.03,104.36,18137989,-1.3983371126228308,2024
Exxon Mobil,XOM,2024-03-01,Friday,9,3,March,1,105.72,106.39,105.375,105.84,18460120,1.2629161882893296,2024
Exxon Mobil,XOM,2024-02-29,Thursday,9,2,February,1,104.675,105.07,104.215,104.52,17566066,0.19171779141104567,2024
Exxon Mobil,XOM,2024-02-28,Wednesday,9,2,February,1,104.47,105.43,104.0,104.32,14810486,0.27876574065172743,2024
Exxon Mobil,XOM,2024-02-27,Tuesday,9,2,February,1,104.68,105.15,103.85,104.03,16359978,-0.21103117505995092,2024
Exxon Mobil,XOM,2024-02-26,Monday,9,2,February,1,103.72,104.935,103.05,104.25,13360800,0.3948382126348195,2024
Exxon Mobil,XOM,2024-02-23,Friday,8,2,February,1,103.88,104.09,102.88,103.84,15975888,-0.8781977854142818,2024
Exxon Mobil,XOM,2024-02-22,Thursday,8,2,February,1,104.16,105.41,103.45,104.76,20470668,-0.08583690987123434,2024
Exxon Mobil,XOM,2024-02-21,Wednesday,8,2,February,1,103.02,104.98,102.99,104.85,20999189,2.0437956204379506,2024
Exxon Mobil,XOM,2024-02-20,Tuesday,8,2,February,1,103.84,104.12,102.645,102.75,17650010,-0.9447604357466537,2024
Exxon Mobil,XOM,2024-02-16,Friday,7,2,February,1,104.01,104.63,103.52,103.73,20151426,0.0,2024
Exxon Mobil,XOM,2024-02-15,Thursday,7,2,February,1,100.6,103.935,100.6,103.73,23196310,2.865926219754066,2024
Exxon Mobil,XOM,2024-02-14,Wednesday,7,2,February,1,101.87,102.615,100.42,100.84,17651253,-0.49338859285573317,2024
Exxon Mobil,XOM,2024-02-13,Tuesday,7,2,February,1,102.76,103.09,100.6,101.34,18917431,-1.7737714451875528,2024
Exxon Mobil,XOM,2024-02-12,Monday,7,2,February,1,102.16,103.4,102.0,103.17,18173061,1.3756509776948078,2024
Exxon Mobil,XOM,2024-02-09,Friday,6,2,February,1,104.1,104.84,101.7,101.77,20410510,-2.115994998557279,2024
Exxon Mobil,XOM,2024-02-08,Thursday,6,2,February,1,102.34,104.42,102.11,103.97,19636898,1.711993738994326,2024
Exxon Mobil,XOM,2024-02-07,Wednesday,6,2,February,1,102.25,102.73,101.18,102.22,13826832,-0.02933985330073461,2024
Exxon Mobil,XOM,2024-02-06,Tuesday,6,2,February,1,102.07,103.04,101.57,102.25,13353286,0.6893156080748428,2024
Exxon Mobil,XOM,2024-02-05,Monday,6,2,February,1,101.45,102.38,100.5,101.55,17190890,-0.4118858487790544,2024
Exxon Mobil,XOM,2024-02-02,Friday,5,2,February,1,103.75,104.0,101.611,101.97,21973405,-0.41019630823322756,2024
Exxon Mobil,XOM,2024-02-01,Thursday,5,2,February,1,103.57,104.01,101.62,102.39,19240687,-0.40852057192880237,2024
Exxon Mobil,XOM,2024-01-31,Wednesday,5,1,January,1,104.74,104.88,102.7714,102.81,22415291,-1.9456366237482043,2024
Exxon Mobil,XOM,2024-01-30,Tuesday,5,1,January,1,102.41,104.88,102.1,104.85,19610934,1.6677979249490924,2024
Exxon Mobil,XOM,2024-01-29,Monday,5,1,January,1,102.98,103.2,101.86,103.13,18317549,0.1262135922330053,2024
Exxon Mobil,XOM,2024-01-26,Friday,4,1,January,1,101.97,103.08,101.1901,103.0,20817240,0.8518554783119598,2024
Exxon Mobil,XOM,2024-01-25,Thursday,4,1,January,1,100.31,102.18,99.615,102.13,22089510,2.5401606425702825,2024
Exxon Mobil,XOM,2024-01-24,Wednesday,4,1,January,1,98.32,99.65,97.74,99.6,17114423,1.7260749668062483,2024
Exxon Mobil,XOM,2024-01-23,Tuesday,4,1,January,1,96.81,98.5,96.73,97.91,15863433,1.1258004544515632,2024
Exxon Mobil,XOM,2024-01-22,Monday,4,1,January,1,96.7,97.095,95.77,96.82,19955946,-0.13408973697783358,2024
Exxon Mobil,XOM,2024-01-19,Friday,3,1,January,1,96.72,97.0156,96.41,96.95,20088432,0.15495867768595628,2024
Exxon Mobil,XOM,2024-01-18,Thursday,3,1,January,1,97.0,97.09,95.82,96.8,20940275,-0.18560527943906663,2024
Exxon Mobil,XOM,2024-01-17,Wednesday,3,1,January,1,96.6,97.96,96.58,96.98,18384015,-0.7267888217831854,2024
Exxon Mobil,XOM,2024-01-16,Tuesday,3,1,January,1,99.82,100.01,97.53,97.69,20235699,-2.2611305652826466,2024
Exxon Mobil,XOM,2024-01-12,Friday,2,1,January,1,100.14,100.65,99.1703,99.95,18041683,1.2972534711665158,2024
Exxon Mobil,XOM,2024-01-11,Thursday,2,1,January,1,99.04,99.5,98.56,98.67,15833360,-0.020265477758634128,2024
Exxon Mobil,XOM,2024-01-10,Wednesday,2,1,January,1,99.8,99.8,98.16,98.69,18206088,-0.983244707534869,2024
Exxon Mobil,XOM,2024-01-09,Tuesday,2,1,January,1,101.29,101.29,99.19,99.67,19496647,-1.2386048355132777,2024
Exxon Mobil,XOM,2024-01-08,Monday,2,1,January,1,100.73,101.04,98.9,100.92,23370127,-1.6661794796842968,2024
Exxon Mobil,XOM,2024-01-05,Friday,1,1,January,1,103.17,103.3987,102.125,102.63,15712338,0.30297107114933763,2024
Exxon Mobil,XOM,2024-01-04,Thursday,1,1,January,1,104.08,104.57,102.05,102.32,19395154,-0.8719240457275778,2024
Exxon Mobil,XOM,2024-01-03,Wednesday,1,1,January,1,102.27,103.62,101.66,103.22,23490779,0.8401719421649076,2024
Exxon Mobil,XOM,2024-01-02,Tuesday,1,1,January,1,100.92,103.1,100.85,102.36,23483049,2.380476095219039,2024
Exxon Mobil,XOM,2023-12-29,Friday,52,12,December,4,100.37,100.59,99.62,99.98,17746408,-0.20960175666233533,2023
Exxon Mobil,XOM,2023-12-28,Thursday,52,12,December,4,101.39,101.61,100.13,100.19,16329252,-1.4459964587841816,2023
Exxon Mobil,XOM,2023-12-27,Wednesday,52,12,December,4,102.04,102.55,101.335,101.66,14535713,-0.4699432151948345,2023
Exxon Mobil,XOM,2023-12-26,Tuesday,52,12,December,4,102.74,103.03,102.115,102.14,16835144,-,2023
Eli Lilly,LLY,2024-05-17,Friday,20,5,May,2,772.89,774.87,767.1,770.0,1670317,-0.14524328249818505,2024
Eli Lilly,LLY,2024-05-16,Thursday,20,5,May,2,784.71,786.48,770.14,771.12,2299653,-2.0202790272165863,2024
Eli Lilly,LLY,2024-05-15,Wednesday,20,5,May,2,764.15,787.66,763.1,787.02,3038253,3.015785753553753,2024
Eli Lilly,LLY,2024-05-14,Tuesday,20,5,May,2,751.52,764.5,751.52,763.98,1956229,0.8288240728520486,2024
Eli Lilly,LLY,2024-05-13,Monday,20,5,May,2,763.5,763.55,750.53,757.7,1848926,-0.3026315789473624,2024
Eli Lilly,LLY,2024-05-10,Friday,19,5,May,2,774.02,777.42,760.0,760.0,2082289,-1.4969865854448778,2024
Eli Lilly,LLY,2024-05-09,Thursday,19,5,May,2,777.0,784.0,769.2,771.55,2522085,-0.44516129032258656,2024
Eli Lilly,LLY,2024-05-08,Wednesday,19,5,May,2,779.1,781.3499,772.2,775.0,2089934,-0.3561464186070409,2024
Eli Lilly,LLY,2024-05-07,Tuesday,19,5,May,2,768.9,779.09,762.11,777.77,2879447,1.4464965826681317,2024
Eli Lilly,LLY,2024-05-06,Monday,19,5,May,2,738.04,766.99,736.0,766.68,3398280,4.314461814767939,2024
Eli Lilly,LLY,2024-05-03,Friday,18,5,May,2,743.0,745.0,730.34,734.97,4595138,-2.7701710521093705,2024
Eli Lilly,LLY,2024-05-02,Thursday,18,5,May,2,777.34,777.34,754.29,755.91,3205628,-2.6829739298358586,2024
Eli Lilly,LLY,2024-05-01,Wednesday,18,5,May,2,774.755,782.605,768.25,776.75,2804838,-0.5569069261298197,2024
Eli Lilly,LLY,2024-04-30,Tuesday,18,4,April,2,775.0,795.4975,767.66,781.1,7437105,5.954964731416166,2024
Eli Lilly,LLY,2024-04-29,Monday,18,4,April,2,735.75,740.58,729.61,737.2,2732584,0.5030606263036707,2024
Eli Lilly,LLY,2024-04-26,Friday,17,4,April,2,723.48,737.45,721.0,733.51,2009249,1.1919378647205687,2024
Eli Lilly,LLY,2024-04-25,Thursday,17,4,April,2,725.0,727.9915,718.3,724.87,2608752,-1.0010925976509206,2024
Eli Lilly,LLY,2024-04-24,Wednesday,17,4,April,2,752.64,752.64,728.785,732.2,2133427,-1.8090627472542218,2024
Eli Lilly,LLY,2024-04-23,Tuesday,17,4,April,2,741.2,746.16,731.44,745.69,2042029,1.9635458684861846,2024
Eli Lilly,LLY,2024-04-22,Monday,17,4,April,2,729.74,737.88,725.42,731.33,2354096,0.6911649295755388,2024
Eli Lilly,LLY,2024-04-19,Friday,16,4,April,2,749.16,750.01,722.07,726.31,3505526,-2.632884241571164,2024
Eli Lilly,LLY,2024-04-18,Thursday,16,4,April,2,749.42,752.1988,743.77,745.95,1717347,-0.6420075389266935,2024
Eli Lilly,LLY,2024-04-17,Wednesday,16,4,April,2,759.2,771.83,744.8776,750.77,3069367,0.5396791386560211,2024
Eli Lilly,LLY,2024-04-16,Tuesday,16,4,April,2,751.68,753.14,743.0,746.74,2569799,-0.5367822369034422,2024
Eli Lilly,LLY,2024-04-15,Monday,16,4,April,2,760.07,768.0,749.52,750.77,2358569,-0.11574690011175624,2024
Eli Lilly,LLY,2024-04-12,Friday,15,4,April,2,759.57,763.5,749.785,751.64,2495037,-1.0466172540449512,2024
Eli Lilly,LLY,2024-04-11,Thursday,15,4,April,2,759.78,763.33,750.67,759.59,1594834,-0.31365652641801445,2024
Eli Lilly,LLY,2024-04-10,Wednesday,15,4,April,2,751.28,765.26,746.83,761.98,1700296,0.6259574243304644,2024
Eli Lilly,LLY,2024-04-09,Tuesday,15,4,April,2,777.64,777.82,750.65,757.24,2447611,-2.579474842079527,2024
Eli Lilly,LLY,2024-04-08,Monday,15,4,April,2,785.02,785.195,773.35,777.29,1652134,-0.8824166996085325,2024
Eli Lilly,LLY,2024-04-05,Friday,14,4,April,2,765.47,786.705,763.09,784.21,2102692,2.1000416623268405,2024
Eli Lilly,LLY,2024-04-04,Thursday,14,4,April,2,781.54,787.8969,767.82,768.08,2332818,-1.0193430327710367,2024
Eli Lilly,LLY,2024-04-03,Wednesday,14,4,April,2,765.69,787.2475,765.41,775.99,2892642,1.5746897743337311,2024
Eli Lilly,LLY,2024-04-02,Tuesday,14,4,April,2,755.07,765.07,753.5,763.96,2552667,0.44835973966209747,2024
Eli Lilly,LLY,2024-04-01,Monday,14,4,April,2,776.0,777.5,753.82,760.55,2858640,-2.2379042624299554,2024
Eli Lilly,LLY,2024-03-28,Thursday,13,3,March,1,780.32,793.67,776.44,777.96,3209424,-0.02827109409133023,2024
Eli Lilly,LLY,2024-03-27,Wednesday,13,3,March,1,778.71,785.2599,767.38,778.18,2297713,0.42328042328041976,2024
Eli Lilly,LLY,2024-03-26,Tuesday,13,3,March,1,774.2,778.3299,769.0,774.9,2099042,0.22764311767596956,2024
Eli Lilly,LLY,2024-03-25,Monday,13,3,March,1,771.1,778.49,768.15,773.14,1806584,0.3283113377713724,2024
Eli Lilly,LLY,2024-03-22,Friday,12,3,March,1,770.0,777.0,767.28,770.61,1981019,0.045439202347262314,2024
Eli Lilly,LLY,2024-03-21,Thursday,12,3,March,1,774.0,780.5399,758.88,770.26,3013157,-0.33641280438889615,2024
Eli Lilly,LLY,2024-03-20,Wednesday,12,3,March,1,770.11,773.16,756.64,772.86,2038008,0.010352234788690304,2024
Eli Lilly,LLY,2024-03-19,Tuesday,12,3,March,1,758.44,773.85,755.0,772.78,2557079,1.3269346760024132,2024
Eli Lilly,LLY,2024-03-18,Monday,12,3,March,1,762.28,769.68,758.25,762.66,2521351,1.125740880703291,2024
Eli Lilly,LLY,2024-03-15,Friday,11,3,March,1,755.38,760.89,747.7065,754.17,3730053,-0.8623296044588828,2024
Eli Lilly,LLY,2024-03-14,Thursday,11,3,March,1,764.95,768.0,749.4,760.73,2642286,0.38134698617122165,2024
Eli Lilly,LLY,2024-03-13,Wednesday,11,3,March,1,757.0,760.77,745.71,757.84,2352160,0.3828068083979053,2024
Eli Lilly,LLY,2024-03-12,Tuesday,11,3,March,1,740.96,755.97,738.01,754.95,2672115,2.8024020589076404,2024
Eli Lilly,LLY,2024-03-11,Monday,11,3,March,1,752.21,756.8,727.62,734.37,3961482,-3.6436875114808283,2024
Eli Lilly,LLY,2024-03-08,Friday,10,3,March,1,780.0,780.0,755.0,762.14,4054925,-2.30978260869565,2024
Eli Lilly,LLY,2024-03-07,Thursday,10,3,March,1,771.835,792.99,761.12,780.16,3977376,0.050014747938492934,2024
Eli Lilly,LLY,2024-03-06,Wednesday,10,3,March,1,784.29,787.85,774.0,779.77,2518587,0.28035339960647,2024
Eli Lilly,LLY,2024-03-05,Tuesday,10,3,March,1,785.31,788.53,769.275,777.59,3168689,-1.8541424748826099,2024
Eli Lilly,LLY,2024-03-04,Monday,10,3,March,1,796.44,800.78,786.1623,792.28,3855649,1.299033396409754,2024
Eli Lilly,LLY,2024-03-01,Friday,9,3,March,1,769.02,784.08,764.13,782.12,4247527,3.7734847680713375,2024
Eli Lilly,LLY,2024-02-29,Thursday,9,2,February,1,753.08,756.46,744.025,753.68,3905355,-0.5226756771025866,2024
Eli Lilly,LLY,2024-02-28,Wednesday,9,2,February,1,762.25,763.0,751.66,757.64,2716307,-0.9620915032679758,2024
Eli Lilly,LLY,2024-02-27,Tuesday,9,2,February,1,754.9,772.95,745.44,765.0,2716745,-0.8964659550212405,2024
